Date,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio
2020-01-02 00:00:00+08:00,4.018538092416718,4.039651064203349,4.011500211431417,4.025575637817383,1220400,,,,,,,,,,,,,,0.0,
2020-01-03 00:00:00+08:00,4.039651628377254,4.0607649386971865,4.039651628377254,4.046689510345459,812100,0.5244932508465805,,,,,,,,,,,,,0.0,
2020-01-06 00:00:00+08:00,4.060764218261185,4.060764218261185,4.018537940697532,4.053726673126221,315300,0.173899251790166,,,,,,,,,,,,,0.0,
2020-01-07 00:00:00+08:00,4.06780314895465,4.06780314895465,4.0326144074431065,4.060765266418457,419600,0.17363265606678,,,,,,,,,,,,,0.0,
2020-01-08 00:00:00+08:00,4.039651393890381,4.088915558054165,4.01150053882098,4.039651393890381,314500,-0.5199481167424969,,,,,,,,,,,,,-0.005199481167424961,
2020-01-09 00:00:00+08:00,4.046689484472696,4.067802794657639,3.97631234316402,3.997425317764282,609800,-1.0452901007735993,,,,,,,,,,,,,-0.015598032513226324,
2020-01-10 00:00:00+08:00,3.997425165655077,4.025576021107357,3.997425165655077,4.018538475036621,187200,0.5281688985786293,,,,,,,,,,,,,-0.010398727483964969,
2020-01-13 00:00:00+08:00,4.018538624048855,4.025576170380552,3.9833498856363305,4.004463195800781,762800,-0.350258665514247,,,,,,,,,,,,,-0.013864891694991641,
2020-01-14 00:00:00+08:00,4.018538802237418,4.032614231109619,3.983350062264568,4.032614231109619,602400,0.7029914855593677,,,,,,,,,,,,,-0.006932445847495821,
2020-01-15 00:00:00+08:00,4.01150053882098,4.046689275450063,4.01150053882098,4.039651393890381,751800,0.1745062229477234,,,,,,,,,,,,,-0.005199481167424961,
2020-01-16 00:00:00+08:00,4.032613870952379,4.039651416967601,3.976312160491943,3.976312160491944,695100,-1.5679381021399983,,,,,,,,,,,,,-0.020797337542487353,
2020-01-17 00:00:00+08:00,4.011500742132478,4.011500742132478,3.9833498856363305,4.004463195800781,944600,0.707968443437168,,,,,,,,,,,,,-0.013864891694991641,
2020-01-20 00:00:00+08:00,4.004463195800781,4.011500742132478,3.9833498856363305,4.004463195800781,686100,0.0,,,,,,,,,,,,,-0.013864891694991641,
2020-01-21 00:00:00+08:00,3.983349915814995,3.9903877977846927,3.927048202396148,3.9340860843658447,738600,-1.7574668062559915,,,,,,31.813677765873905,,,,,,,-0.031195888888288715,
2020-01-22 00:00:00+08:00,3.955199059105572,3.955199059105572,3.9059352276564208,3.9340860843658447,372600,0.0,,,,,,31.813677765873905,,,,,,,-0.031195888888288715,
2020-01-23 00:00:00+08:00,3.9340858494602298,3.955198822939293,3.920010421945966,3.927047967910767,1074000,-0.1789009265213414,,,,,,30.771224496883818,,,,,,,-0.03292908841924442,
2020-01-24 00:00:00+08:00,3.920010814766606,3.920010814766606,3.786294072189144,3.800369501113892,558700,-3.2257937216964905,,,,,,18.818637261987845,,,,,,,-0.06412480116936942,
2020-01-28 00:00:00+08:00,3.729992372228093,3.729992372228093,3.568124771118164,3.568124771118164,948700,-6.111109194189057,,,,,,10.650586585014324,,,,,,,-0.12131715649124324,
2020-01-29 00:00:00+08:00,3.5892372099395424,3.624425944928857,3.532935502424357,3.5962750911712646,1707900,0.788938780419346,,,,,,15.441409727315516,,,,,,,-0.11438488678191112,
2020-01-30 00:00:00+08:00,3.6244263648986816,3.666652650427918,3.582200079369445,3.6244263648986816,1214000,0.7827897759136171,,,,,,20.057713654881084,,,,,,,-0.10745238222169406,
2020-01-31 00:00:00+08:00,3.638501793408427,3.680728078937664,3.610350936388936,3.6244263648986816,943300,0.0,,,,,,20.057713654881084,,,,,,,-0.10745238222169406,
2020-02-03 00:00:00+08:00,3.6033125485483306,3.6103504296076463,3.56812415000567,3.5751616954803467,362100,-1.359240455136468,-0.11188808331055111,,,,,18.056982531738598,,,,,,,-0.11958425052389361,
2020-02-04 00:00:00+08:00,3.603312848555917,3.744067461199539,3.603312848555917,3.66665244102478,813100,2.559065948264494,-0.09391307841857033,,,,,31.685443935670108,,,,,,,-0.09705383087589292,
2020-02-05 00:00:00+08:00,3.7018413874160334,3.737029790878296,3.6525772198672426,3.737029790878296,1101100,1.9193897154279105,-0.07812487318087713,,,,,39.95784485561776,,,,,,,-0.0797227749698745,
2020-02-06 00:00:00+08:00,3.737029413936275,3.863708257675171,3.737029413936275,3.863708257675171,1445500,3.3898168836139275,-0.04852706221974945,,,,,51.3723306438322,,,,,,,-0.048527062219749506,
2020-02-07 00:00:00+08:00,3.8566708279564654,3.8637083739169182,3.765180381377954,3.807406663894653,753500,-1.457190606166403,-0.05749128015030647,,,,,47.087729465438144,,,,,,,-0.062391836489298774,
