Date,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio
2020-01-02 00:00:00+08:00,12.165850888662476,12.329852242611446,12.113669156713462,12.285123825073242,827800,,,,,,,,,,,,,,0.0,
2020-01-03 00:00:00+08:00,12.307489020102729,12.41185249236392,12.098760653734663,12.180761337280272,958900,-0.8495029376909713,,,,,,,,,,,,,-0.008495029376909706,
2020-01-06 00:00:00+08:00,12.121125809772948,12.210579815304266,11.949671114299772,11.99439811706543,977200,-1.5299800649115514,,,,,,,,,,,,,-0.023664857770050132,
2020-01-07 00:00:00+08:00,12.0763963794047,12.188214574763997,12.031667963784583,12.150940895080566,939800,1.3051324167105085,,,,,,,,,,,,,-0.010922391333070328,
2020-01-08 00:00:00+08:00,11.867669630370852,12.240397946121384,11.785669656837957,12.18821620941162,2077700,0.3067689543790219,,,,,,,,,,,,,-0.007888208294965648,
2020-01-09 00:00:00+08:00,12.314945181556888,12.322399919273009,12.210580275377026,12.23294448852539,1623500,0.3669796986308205,,,,,,,,,,,,,-0.004247359431685702,
2020-01-10 00:00:00+08:00,12.17330495002038,12.359669080560709,12.17330495002038,12.30003261566162,650300,0.5484217409729819,,,,,,,,,,,,,0.0,
2020-01-13 00:00:00+08:00,12.30003411086423,12.411852318412048,12.28512463736568,12.329853057861328,554100,0.2424419766313246,,,,,,,,,,,,,0.0,
2020-01-14 00:00:00+08:00,12.411853737667432,12.434217950472531,12.270216566926765,12.382036209106444,754200,0.4232260595501858,,,,,,,,,,,,,0.0,
2020-01-15 00:00:00+08:00,12.33730787760435,12.449127520636983,12.270216660523095,12.307490348815918,561900,-0.6020484759663436,,,,,,,,,,,,,-0.006020484759663387,
2020-01-16 00:00:00+08:00,12.27021616625887,12.389490542145502,12.247853376029813,12.359671592712402,764788,0.4239795638068866,,,,,,,,,,,,,-0.001806214746617604,
2020-01-17 00:00:00+08:00,12.411852701456876,12.441671649374223,12.314943964416887,12.40439796447754,718000,0.3618734642715671,,,,,,,,,,,,,0.0,
2020-01-20 00:00:00+08:00,12.449127208321318,12.449127208321318,12.359671780508574,12.396944046020508,411800,-0.0600909328963727,,,,,,,,,,,,,-0.0006009093289637114,
2020-01-21 00:00:00+08:00,12.314943620104922,12.329853093646742,12.143488939910938,12.173306465148926,796800,-1.803973463471198,,,,,,41.67215849836507,,,,,,,-0.018629803718841615,
2020-01-22 00:00:00+08:00,12.1956698659744,12.471487998962402,12.188215129698296,12.471487998962402,1211400,2.449470360966788,,,,,,59.9214858025722,,,,,,,0.0,
2020-01-23 00:00:00+08:00,12.37458152538558,12.419308529344717,12.12858087084162,12.225489616394045,895800,-1.97248622288555,,,,,,46.88780576786227,,,,,,,-0.019724862228855455,
2020-01-24 00:00:00+08:00,12.188216722099892,12.27021598815918,12.158397773099606,12.27021598815918,412900,0.3658452394835532,,,,,,49.05741519813899,,,,,,,-0.016138572303478784,
2020-01-28 00:00:00+08:00,12.06894439452094,12.076399132156892,11.748397785404004,11.852761268615724,2121500,-3.4021790647067784,,,,,,34.77772292496073,,,,,,,-0.04961129982229502,
2020-01-29 00:00:00+08:00,12.00930873146597,12.143491174340928,11.91985329560069,12.031671524047852,1251500,1.5094394578405446,,,,,,42.502307717535835,,,,,,,-0.03526575777895488,
2020-01-30 00:00:00+08:00,12.11367152875912,12.389491136872266,12.046580311159865,12.23294448852539,2304700,1.6728595363932008,,,,,,49.7172534705285,,,,,,,-0.019127109007109493,
2020-01-31 00:00:00+08:00,12.3000341465631,12.322398356875832,12.061488257276574,12.173306465148926,983100,-0.4875197744288462,,,,,,47.80316592648074,,,,,,,-0.023909058312711725,
